Code,Name,Geography,Metric,Category,Waiting Bands,Count
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Over 52 Weeks,715
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Total,28105
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Unknown Clock Start,100
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,47490
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,30620
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Over 52 Weeks,1990
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Total,80200
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Unknown Clock Start,380
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,01 To 18 Weeks,191940
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,18 To 52 Weeks,111750
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Over 52 Weeks,7655
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Total,311725
ENG,ENGLAND,ENGLAND,IMD,1,Unknown Clock Start,465
ENG,ENGLAND,ENGLAND,IMD,1,01 To 18 Weeks,413105
ENG,ENGLAND,ENGLAND,IMD,1,18 To 52 Weeks,260995
ENG,ENGLAND,ENGLAND,IMD,1,Over 52 Weeks,20145
ENG,ENGLAND,ENGLAND,IMD,1,Total,694715
ENG,ENGLAND,ENGLAND,IMD,10,Unknown Clock Start,1255
ENG,ENGLAND,ENGLAND,IMD,10,01 To 18 Weeks,376180
ENG,ENGLAND,ENGLAND,IMD,10,18 To 52 Weeks,227345
ENG,ENGLAND,ENGLAND,IMD,10,Over 52 Weeks,16095
ENG,ENGLAND,ENGLAND,IMD,10,Total,620880
ENG,ENGLAND,ENGLAND,IMD,2,Unknown Clock Start,555
ENG,ENGLAND,ENGLAND,IMD,2,01 To 18 Weeks,435305
ENG,ENGLAND,ENGLAND,IMD,2,18 To 52 Weeks,271620
ENG,ENGLAND,ENGLAND,IMD,2,Over 52 Weeks,19600
ENG,ENGLAND,ENGLAND,IMD,2,Total,727080
ENG,ENGLAND,ENGLAND,IMD,3,Unknown Clock Start,690
ENG,ENGLAND,ENGLAND,IMD,3,01 To 18 Weeks,436090
ENG,ENGLAND,ENGLAND,IMD,3,18 To 52 Weeks,271140
ENG,ENGLAND,ENGLAND,IMD,3,Over 52 Weeks,19940
ENG,ENGLAND,ENGLAND,IMD,3,Total,727865
ENG,ENGLAND,ENGLAND,IMD,4,Unknown Clock Start,860
ENG,ENGLAND,ENGLAND,IMD,4,01 To 18 Weeks,433365
ENG,ENGLAND,ENGLAND,IMD,4,18 To 52 Weeks,269815
ENG,ENGLAND,ENGLAND,IMD,4,Over 52 Weeks,19845
ENG,ENGLAND,ENGLAND,IMD,4,Total,723885
ENG,ENGLAND,ENGLAND,IMD,5,Unknown Clock Start,820
ENG,ENGLAND,ENGLAND,IMD,5,01 To 18 Weeks,426195
ENG,ENGLAND,ENGLAND,IMD,5,18 To 52 Weeks,265515
ENG,ENGLAND,ENGLAND,IMD,5,Over 52 Weeks,19555
ENG,ENGLAND,ENGLAND,IMD,5,Total,712090
ENG,ENGLAND,ENGLAND,IMD,6,Unknown Clock Start,780
ENG,ENGLAND,ENGLAND,IMD,6,01 To 18 Weeks,429025
ENG,ENGLAND,ENGLAND,IMD,6,18 To 52 Weeks,264915
ENG,ENGLAND,ENGLAND,IMD,6,Over 52 Weeks,19130
ENG,ENGLAND,ENGLAND,IMD,6,Total,713850
ENG,ENGLAND,ENGLAND,IMD,7,Unknown Clock Start,970
ENG,ENGLAND,ENGLAND,IMD,7,01 To 18 Weeks,416650
ENG,ENGLAND,ENGLAND,IMD,7,18 To 52 Weeks,254900
ENG,ENGLAND,ENGLAND,IMD,7,Over 52 Weeks,18145
ENG,ENGLAND,ENGLAND,IMD,7,Total,690665
ENG,ENGLAND,ENGLAND,IMD,8,Unknown Clock Start,925
ENG,ENGLAND,ENGLAND,IMD,8,01 To 18 Weeks,412915
ENG,ENGLAND,ENGLAND,IMD,8,18 To 52 Weeks,253365
ENG,ENGLAND,ENGLAND,IMD,8,Over 52 Weeks,18470
ENG,ENGLAND,ENGLAND,IMD,8,Total,685670
ENG,ENGLAND,ENGLAND,IMD,9,Unknown Clock Start,960
ENG,ENGLAND,ENGLAND,IMD,9,01 To 18 Weeks,402885
ENG,ENGLAND,ENGLAND,IMD,9,18 To 52 Weeks,245440
ENG,ENGLAND,ENGLAND,IMD,9,Over 52 Weeks,17885
ENG,ENGLAND,ENGLAND,IMD,9,Total,667170
ENG,ENGLAND,ENGLAND,Sex,Female,Unknown Clock Start,4830
ENG,ENGLAND,ENGLAND,Sex,Female,01 To 18 Weeks,2294165
ENG,ENGLAND,ENGLAND,Sex,Female,18 To 52 Weeks,1445330
ENG,ENGLAND,ENGLAND,Sex,Female,Over 52 Weeks,105640
ENG,ENGLAND,ENGLAND,Sex,Female,Total,3849970
ENG,ENGLAND,ENGLAND,Sex,Male,Unknown Clock Start,3410
ENG,ENGLAND,ENGLAND,Sex,Male,01 To 18 Weeks,1746190
ENG,ENGLAND,ENGLAND,Sex,Male,18 To 52 Weeks,1065860
ENG,ENGLAND,ENGLAND,Sex,Male,Over 52 Weeks,76470
ENG,ENGLAND,ENGLAND,Sex,Male,Total,2891925
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,01 To 18 Weeks,3385
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,18 To 52 Weeks,1075
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Over 52 Weeks,55
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Total,4535
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Unknown Clock Start,1970
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,01 To 18 Weeks,156505
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,18 To 52 Weeks,53210
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Over 52 Weeks,2280
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Total,213965
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Unknown Clock Start,1170
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,01 To 18 Weeks,111245
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,18 To 52 Weeks,28065
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Over 52 Weeks,1030
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Total,141510
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Unknown Clock Start,30
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,01 To 18 Weeks,5440
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,18 To 52 Weeks,1880
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Over 52 Weeks,75
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Total,7425
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Unknown Clock Start,2650
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,01 To 18 Weeks,199730
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,18 To 52 Weeks,62185
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Over 52 Weeks,2495
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Total,267055
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Unknown Clock Start,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,01 To 18 Weeks,1410
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,18 To 52 Weeks,405
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Total,1845
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Unknown Clock Start,125
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,01 To 18 Weeks,14550
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,18 To 52 Weeks,4135
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Over 52 Weeks,160
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Total,18975
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,760
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,250
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Total,1020
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,01 To 18 Weeks,400
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,18 To 52 Weeks,115
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Total,525
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,01 To 18 Weeks,580
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,18 To 52 Weeks,185
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Total,775
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1390
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,18 To 52 Weeks,440
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Over 52 Weeks,20
