Code,Name,Geography,Metric,Category,Waiting Bands,Count
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Unknown Clock Start,305
ENG,ENGLAND,ENGLAND,Age,0-18 Years,01 To 18 Weeks,424305
ENG,ENGLAND,ENGLAND,Age,0-18 Years,18 To 52 Weeks,270320
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Over 52 Weeks,13785
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Total,708715
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Unknown Clock Start,1880
ENG,ENGLAND,ENGLAND,Age,19-64 Years,01 To 18 Weeks,2218590
ENG,ENGLAND,ENGLAND,Age,19-64 Years,18 To 52 Weeks,1486705
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Over 52 Weeks,87795
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Total,3794970
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Unknown Clock Start,1585
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,01 To 18 Weeks,1446995
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,18 To 52 Weeks,809855
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Over 52 Weeks,41610
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Total,2300050
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Unknown Clock Start,45
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,01 To 18 Weeks,142755
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,18 To 52 Weeks,75650
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Over 52 Weeks,3810
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Total,222260
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Unknown Clock Start,2665
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,01 To 18 Weeks,2969065
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,18 To 52 Weeks,1846065
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Over 52 Weeks,106350
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Total,4924145
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Unknown Clock Start,30
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,01 To 18 Weeks,24050
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,18 To 52 Weeks,13990
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Over 52 Weeks,715
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Total,38780
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Unknown Clock Start,275
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,01 To 18 Weeks,245790
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,18 To 52 Weeks,156815
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Over 52 Weeks,8560
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Total,411440
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,15
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,16590
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,11080
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,595
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Total,28280
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Unknown Clock Start,10
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,01 To 18 Weeks,9380
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,18 To 52 Weeks,6030
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Over 52 Weeks,320
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Total,15740
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Unknown Clock Start,*
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,01 To 18 Weeks,13410
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,18 To 52 Weeks,8555
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Over 52 Weeks,455
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Total,22430
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Unknown Clock Start,45
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,01 To 18 Weeks,32355
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,18 To 52 Weeks,21260
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Over 52 Weeks,1125
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Total,54785
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Unknown Clock Start,75
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,01 To 18 Weeks,101380
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,18 To 52 Weeks,67590
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Over 52 Weeks,3155
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Total,172205
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Unknown Clock Start,55
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,01 To 18 Weeks,94500
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,18 To 52 Weeks,62680
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Over 52 Weeks,2810
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Total,160045
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Unknown Clock Start,20
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,01 To 18 Weeks,26690
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,18 To 52 Weeks,16610
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Over 52 Weeks,770
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Total,44090
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Unknown Clock Start,160
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,01 To 18 Weeks,81795
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,18 To 52 Weeks,52915
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Over 52 Weeks,2530
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Total,137405
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Unknown Clock Start,30
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,01 To 18 Weeks,45665
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,18 To 52 Weeks,27960
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Over 52 Weeks,1330
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Total,74985
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Unknown Clock Start,55
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,01 To 18 Weeks,79095
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,18 To 52 Weeks,49765
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Over 52 Weeks,2745
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Total,131660
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Unknown Clock Start,55
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,01 To 18 Weeks,36410
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,18 To 52 Weeks,23075
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Over 52 Weeks,1115
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Total,60655
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Unknown Clock Start,30
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,01 To 18 Weeks,16180
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,18 To 52 Weeks,10230
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Over 52 Weeks,550
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Total,26990
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Unknown Clock Start,65
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,44790
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,27680
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Over 52 Weeks,1380
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Total,73920
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Unknown Clock Start,160
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,01 To 18 Weeks,190005
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,18 To 52 Weeks,109780
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Over 52 Weeks,5855
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Total,305800
ENG,ENGLAND,ENGLAND,IMD,1,Unknown Clock Start,90
ENG,ENGLAND,ENGLAND,IMD,1,01 To 18 Weeks,418050
ENG,ENGLAND,ENGLAND,IMD,1,18 To 52 Weeks,271495
ENG,ENGLAND,ENGLAND,IMD,1,Over 52 Weeks,15235
ENG,ENGLAND,ENGLAND,IMD,1,Total,704875
ENG,ENGLAND,ENGLAND,IMD,10,Unknown Clock Start,895
ENG,ENGLAND,ENGLAND,IMD,10,01 To 18 Weeks,373940
ENG,ENGLAND,ENGLAND,IMD,10,18 To 52 Weeks,226420
ENG,ENGLAND,ENGLAND,IMD,10,Over 52 Weeks,12475
ENG,ENGLAND,ENGLAND,IMD,10,Total,613730
ENG,ENGLAND,ENGLAND,IMD,2,Unknown Clock Start,135
ENG,ENGLAND,ENGLAND,IMD,2,01 To 18 Weeks,407420
ENG,ENGLAND,ENGLAND,IMD,2,18 To 52 Weeks,257435
ENG,ENGLAND,ENGLAND,IMD,2,Over 52 Weeks,13620
ENG,ENGLAND,ENGLAND,IMD,2,Total,678610
ENG,ENGLAND,ENGLAND,IMD,3,Unknown Clock Start,235
ENG,ENGLAND,ENGLAND,IMD,3,01 To 18 Weeks,402640
ENG,ENGLAND,ENGLAND,IMD,3,18 To 52 Weeks,254275
ENG,ENGLAND,ENGLAND,IMD,3,Over 52 Weeks,14070
ENG,ENGLAND,ENGLAND,IMD,3,Total,671220
ENG,ENGLAND,ENGLAND,IMD,4,Unknown Clock Start,290
ENG,ENGLAND,ENGLAND,IMD,4,01 To 18 Weeks,408645
ENG,ENGLAND,ENGLAND,IMD,4,18 To 52 Weeks,256510
ENG,ENGLAND,ENGLAND,IMD,4,Over 52 Weeks,14455
ENG,ENGLAND,ENGLAND,IMD,4,Total,679895
ENG,ENGLAND,ENGLAND,IMD,5,Unknown Clock Start,215
ENG,ENGLAND,ENGLAND,IMD,5,01 To 18 Weeks,405990
ENG,ENGLAND,ENGLAND,IMD,5,18 To 52 Weeks,254325
ENG,ENGLAND,ENGLAND,IMD,5,Over 52 Weeks,14385
ENG,ENGLAND,ENGLAND,IMD,5,Total,674910
ENG,ENGLAND,ENGLAND,IMD,6,Unknown Clock Start,330
ENG,ENGLAND,ENGLAND,IMD,6,01 To 18 Weeks,410435
ENG,ENGLAND,ENGLAND,IMD,6,18 To 52 Weeks,254800
ENG,ENGLAND,ENGLAND,IMD,6,Over 52 Weeks,14120
ENG,ENGLAND,ENGLAND,IMD,6,Total,679680
ENG,ENGLAND,ENGLAND,IMD,7,Unknown Clock Start,455
ENG,ENGLAND,ENGLAND,IMD,7,01 To 18 Weeks,404275
ENG,ENGLAND,ENGLAND,IMD,7,18 To 52 Weeks,248470
ENG,ENGLAND,ENGLAND,IMD,7,Over 52 Weeks,13975
ENG,ENGLAND,ENGLAND,IMD,7,Total,667180
ENG,ENGLAND,ENGLAND,IMD,8,Unknown Clock Start,495
ENG,ENGLAND,ENGLAND,IMD,8,01 To 18 Weeks,403455
ENG,ENGLAND,ENGLAND,IMD,8,18 To 52 Weeks,249155
ENG,ENGLAND,ENGLAND,IMD,8,Over 52 Weeks,14285
ENG,ENGLAND,ENGLAND,IMD,8,Total,667390
ENG,ENGLAND,ENGLAND,IMD,9,Unknown Clock Start,595
ENG,ENGLAND,ENGLAND,IMD,9,01 To 18 Weeks,395110
ENG,ENGLAND,ENGLAND,IMD,9,18 To 52 Weeks,240885
ENG,ENGLAND,ENGLAND,IMD,9,Over 52 Weeks,13760
ENG,ENGLAND,ENGLAND,IMD,9,Total,650355
ENG,ENGLAND,ENGLAND,Sex,Female,Unknown Clock Start,2000
ENG,ENGLAND,ENGLAND,Sex,Female,01 To 18 Weeks,2163855
ENG,ENGLAND,ENGLAND,Sex,Female,18 To 52 Weeks,1375125
ENG,ENGLAND,ENGLAND,Sex,Female,Over 52 Weeks,77935
ENG,ENGLAND,ENGLAND,Sex,Female,Total,3618910
ENG,ENGLAND,ENGLAND,Sex,Male,Unknown Clock Start,1735
ENG,ENGLAND,ENGLAND,Sex,Male,01 To 18 Weeks,1639850
ENG,ENGLAND,ENGLAND,Sex,Male,18 To 52 Weeks,1004320
ENG,ENGLAND,ENGLAND,Sex,Male,Over 52 Weeks,55330
ENG,ENGLAND,ENGLAND,Sex,Male,Total,2701235
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,01 To 18 Weeks,2930
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,18 To 52 Weeks,965
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Over 52 Weeks,15
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Total,3915
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Unknown Clock Start,115
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,01 To 18 Weeks,152060
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,18 To 52 Weeks,54065
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Over 52 Weeks,1340
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Total,207580
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Unknown Clock Start,90
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,01 To 18 Weeks,126605
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,18 To 52 Weeks,32995
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Over 52 Weeks,660
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Total,160345
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,01 To 18 Weeks,3320
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,18 To 52 Weeks,715
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Total,4045
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Unknown Clock Start,165
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,01 To 18 Weeks,209475
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,18 To 52 Weeks,66480
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Over 52 Weeks,1545
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Total,277670
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,01 To 18 Weeks,1480
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,18 To 52 Weeks,425
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Total,1910
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,01 To 18 Weeks,14825
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,18 To 52 Weeks,4550
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Over 52 Weeks,105
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Total,19485
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,705
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,290
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Total,1010
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,01 To 18 Weeks,405
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,18 To 52 Weeks,150
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Total,555
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,01 To 18 Weeks,580
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,18 To 52 Weeks,185
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Total,770
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1380
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,18 To 52 Weeks,455
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Total,1850
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,01 To 18 Weeks,6475
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,18 To 52 Weeks,2030
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Over 52 Weeks,45
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Total,8550
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,01 To 18 Weeks,5585
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,18 To 52 Weeks,2110
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Over 52 Weeks,40
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Total,7740
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2190
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,18 To 52 Weeks,615
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Total,2820
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4765
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1340
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Over 52 Weeks,25
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Total,6135
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,01 To 18 Weeks,2310
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,18 To 52 Weeks,690
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Total,3005
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,01 To 18 Weeks,3805
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,18 To 52 Weeks,1135
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Over 52 Weeks,30
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Total,4975
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,01 To 18 Weeks,1630
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,18 To 52 Weeks,455
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Over 52 Weeks,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Total,2100
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,01 To 18 Weeks,885
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,18 To 52 Weeks,270
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Total,1155
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1550
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,395
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Total,1950
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Unknown Clock Start,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,01 To 18 Weeks,20370
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,18 To 52 Weeks,5805
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Over 52 Weeks,150
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Total,26340
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,01 To 18 Weeks,21790
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,18 To 52 Weeks,6755
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Over 52 Weeks,150
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Total,28710
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Unknown Clock Start,25
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,01 To 18 Weeks,31295
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,18 To 52 Weeks,9795
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Over 52 Weeks,190
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Total,41305
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,01 To 18 Weeks,23065
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,18 To 52 Weeks,7135
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Over 52 Weeks,160
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Total,30365
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,01 To 18 Weeks,24760
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,18 To 52 Weeks,7595
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Over 52 Weeks,185
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Total,32555
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,01 To 18 Weeks,26000
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,18 To 52 Weeks,8170
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Over 52 Weeks,170
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Total,34360
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,01 To 18 Weeks,26640
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,18 To 52 Weeks,8445
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Over 52 Weeks,220
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Total,35325
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Unknown Clock Start,30
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,01 To 18 Weeks,29445
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,18 To 52 Weeks,9405
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Over 52 Weeks,215
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Total,39090
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Unknown Clock Start,15
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,01 To 18 Weeks,30120
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,18 To 52 Weeks,9595
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Over 52 Weeks,230
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Total,39960
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,Unknown Clock Start,25
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,01 To 18 Weeks,31620
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,18 To 52 Weeks,9795
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,Over 52 Weeks,225
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,Total,41670
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,9,Unknown Clock Start,30
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,9,01 To 18 Weeks,31250
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,9,18 To 52 Weeks,9395
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,9,Over 52 Weeks,235
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,9,Total,40910
ENG,ENGLAND,INDEPENDENT SECTOR,Sex,Female,Unknown Clock Start,110
