Code,Name,Geography,Metric,Category,Waiting Bands,Count
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Unknown Clock Start,1445
ENG,ENGLAND,ENGLAND,Age,0-18 Years,01 To 18 Weeks,435795
ENG,ENGLAND,ENGLAND,Age,0-18 Years,18 To 52 Weeks,298765
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Over 52 Weeks,19825
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Total,755835
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Unknown Clock Start,7580
ENG,ENGLAND,ENGLAND,Age,19-64 Years,01 To 18 Weeks,2365100
ENG,ENGLAND,ENGLAND,Age,19-64 Years,18 To 52 Weeks,1588130
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Over 52 Weeks,117615
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Total,4078425
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Unknown Clock Start,4790
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,01 To 18 Weeks,1551155
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,18 To 52 Weeks,829720
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Over 52 Weeks,56975
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Total,2442635
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Unknown Clock Start,480
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,01 To 18 Weeks,168735
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,18 To 52 Weeks,77955
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Over 52 Weeks,5145
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Total,252320
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Unknown Clock Start,9150
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,01 To 18 Weeks,3107565
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,18 To 52 Weeks,1907390
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Over 52 Weeks,140335
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Total,5164435
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Unknown Clock Start,115
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,01 To 18 Weeks,26050
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,18 To 52 Weeks,15685
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Over 52 Weeks,1025
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Total,42875
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Unknown Clock Start,870
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,01 To 18 Weeks,260150
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,18 To 52 Weeks,176570
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Over 52 Weeks,11980
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Total,449570
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,65
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,17285
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,12050
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,770
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Total,30170
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Unknown Clock Start,20
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,01 To 18 Weeks,10105
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,18 To 52 Weeks,6475
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Over 52 Weeks,475
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Total,17080
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Unknown Clock Start,55
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,01 To 18 Weeks,14100
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,18 To 52 Weeks,9280
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Over 52 Weeks,650
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Total,24080
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Unknown Clock Start,130
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,01 To 18 Weeks,34290
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,18 To 52 Weeks,23210
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Over 52 Weeks,1620
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Total,59250
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Unknown Clock Start,330
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,01 To 18 Weeks,122270
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,18 To 52 Weeks,77530
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Over 52 Weeks,5035
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Total,205165
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Unknown Clock Start,665
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,01 To 18 Weeks,106475
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,18 To 52 Weeks,71265
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Over 52 Weeks,4715
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Total,183115
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Unknown Clock Start,235
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,01 To 18 Weeks,41690
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,18 To 52 Weeks,26935
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Over 52 Weeks,1915
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Total,70770
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Unknown Clock Start,445
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,01 To 18 Weeks,95595
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,18 To 52 Weeks,62785
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Over 52 Weeks,4060
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Total,162890
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Unknown Clock Start,190
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,01 To 18 Weeks,52535
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,18 To 52 Weeks,32310
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Over 52 Weeks,2160
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Total,87200
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Unknown Clock Start,285
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,01 To 18 Weeks,89700
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,18 To 52 Weeks,56260
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Over 52 Weeks,4165
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Total,150410
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Unknown Clock Start,155
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,01 To 18 Weeks,41050
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,18 To 52 Weeks,25640
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Over 52 Weeks,1765
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Total,68615
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Unknown Clock Start,60
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,01 To 18 Weeks,18400
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,18 To 52 Weeks,11115
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Over 52 Weeks,750
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Total,30330
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Unknown Clock Start,175
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,49495
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,32260
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Over 52 Weeks,2110
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Total,84040
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Unknown Clock Start,500
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,01 To 18 Weeks,199500
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,18 To 52 Weeks,116525
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Over 52 Weeks,7815
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Total,324335
ENG,ENGLAND,ENGLAND,IMD,1,Unknown Clock Start,575
ENG,ENGLAND,ENGLAND,IMD,1,01 To 18 Weeks,442535
ENG,ENGLAND,ENGLAND,IMD,1,18 To 52 Weeks,284860
ENG,ENGLAND,ENGLAND,IMD,1,Over 52 Weeks,21585
ENG,ENGLAND,ENGLAND,IMD,1,Total,749555
ENG,ENGLAND,ENGLAND,IMD,10,Unknown Clock Start,1765
ENG,ENGLAND,ENGLAND,IMD,10,01 To 18 Weeks,384815
ENG,ENGLAND,ENGLAND,IMD,10,18 To 52 Weeks,231965
ENG,ENGLAND,ENGLAND,IMD,10,Over 52 Weeks,16330
ENG,ENGLAND,ENGLAND,IMD,10,Total,634875
ENG,ENGLAND,ENGLAND,IMD,2,Unknown Clock Start,1370
ENG,ENGLAND,ENGLAND,IMD,2,01 To 18 Weeks,448640
ENG,ENGLAND,ENGLAND,IMD,2,18 To 52 Weeks,282155
ENG,ENGLAND,ENGLAND,IMD,2,Over 52 Weeks,20025
ENG,ENGLAND,ENGLAND,IMD,2,Total,752190
ENG,ENGLAND,ENGLAND,IMD,3,Unknown Clock Start,1375
ENG,ENGLAND,ENGLAND,IMD,3,01 To 18 Weeks,447390
ENG,ENGLAND,ENGLAND,IMD,3,18 To 52 Weeks,281105
ENG,ENGLAND,ENGLAND,IMD,3,Over 52 Weeks,20220
ENG,ENGLAND,ENGLAND,IMD,3,Total,750090
ENG,ENGLAND,ENGLAND,IMD,4,Unknown Clock Start,1540
ENG,ENGLAND,ENGLAND,IMD,4,01 To 18 Weeks,442500
ENG,ENGLAND,ENGLAND,IMD,4,18 To 52 Weeks,276415
ENG,ENGLAND,ENGLAND,IMD,4,Over 52 Weeks,19930
ENG,ENGLAND,ENGLAND,IMD,4,Total,740385
ENG,ENGLAND,ENGLAND,IMD,5,Unknown Clock Start,1505
ENG,ENGLAND,ENGLAND,IMD,5,01 To 18 Weeks,434555
ENG,ENGLAND,ENGLAND,IMD,5,18 To 52 Weeks,271090
ENG,ENGLAND,ENGLAND,IMD,5,Over 52 Weeks,19595
ENG,ENGLAND,ENGLAND,IMD,5,Total,726745
ENG,ENGLAND,ENGLAND,IMD,6,Unknown Clock Start,1155
ENG,ENGLAND,ENGLAND,IMD,6,01 To 18 Weeks,437010
ENG,ENGLAND,ENGLAND,IMD,6,18 To 52 Weeks,269205
ENG,ENGLAND,ENGLAND,IMD,6,Over 52 Weeks,18945
ENG,ENGLAND,ENGLAND,IMD,6,Total,726310
ENG,ENGLAND,ENGLAND,IMD,7,Unknown Clock Start,1480
ENG,ENGLAND,ENGLAND,IMD,7,01 To 18 Weeks,424560
ENG,ENGLAND,ENGLAND,IMD,7,18 To 52 Weeks,258950
ENG,ENGLAND,ENGLAND,IMD,7,Over 52 Weeks,18515
ENG,ENGLAND,ENGLAND,IMD,7,Total,703505
ENG,ENGLAND,ENGLAND,IMD,8,Unknown Clock Start,1345
ENG,ENGLAND,ENGLAND,IMD,8,01 To 18 Weeks,422240
ENG,ENGLAND,ENGLAND,IMD,8,18 To 52 Weeks,258445
ENG,ENGLAND,ENGLAND,IMD,8,Over 52 Weeks,18510
ENG,ENGLAND,ENGLAND,IMD,8,Total,700540
ENG,ENGLAND,ENGLAND,IMD,9,Unknown Clock Start,1510
ENG,ENGLAND,ENGLAND,IMD,9,01 To 18 Weeks,409375
ENG,ENGLAND,ENGLAND,IMD,9,18 To 52 Weeks,249595
ENG,ENGLAND,ENGLAND,IMD,9,Over 52 Weeks,18020
ENG,ENGLAND,ENGLAND,IMD,9,Total,678500
ENG,ENGLAND,ENGLAND,Sex,Female,Unknown Clock Start,7960
ENG,ENGLAND,ENGLAND,Sex,Female,01 To 18 Weeks,2364325
ENG,ENGLAND,ENGLAND,Sex,Female,18 To 52 Weeks,1496195
ENG,ENGLAND,ENGLAND,Sex,Female,Over 52 Weeks,108620
ENG,ENGLAND,ENGLAND,Sex,Female,Total,3977100
ENG,ENGLAND,ENGLAND,Sex,Male,Unknown Clock Start,5780
ENG,ENGLAND,ENGLAND,Sex,Male,01 To 18 Weeks,1795755
ENG,ENGLAND,ENGLAND,Sex,Male,18 To 52 Weeks,1100630
ENG,ENGLAND,ENGLAND,Sex,Male,Over 52 Weeks,77640
ENG,ENGLAND,ENGLAND,Sex,Male,Total,2979795
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,01 To 18 Weeks,3090
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,18 To 52 Weeks,1085
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Over 52 Weeks,45
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Total,4230
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Unknown Clock Start,1875
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,01 To 18 Weeks,158545
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,18 To 52 Weeks,53045
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Over 52 Weeks,2005
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Total,215465
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Unknown Clock Start,1170
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,01 To 18 Weeks,128760
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,18 To 52 Weeks,29555
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Over 52 Weeks,940
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Total,160430
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Unknown Clock Start,30
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,01 To 18 Weeks,6465
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,18 To 52 Weeks,1715
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Over 52 Weeks,50
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Total,8260
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Unknown Clock Start,2585
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,01 To 18 Weeks,215480
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,18 To 52 Weeks,63125
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Over 52 Weeks,2220
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Total,283410
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,01 To 18 Weeks,1545
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,18 To 52 Weeks,410
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Total,1975
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Unknown Clock Start,115
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,01 To 18 Weeks,15065
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,18 To 52 Weeks,4270
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Over 52 Weeks,160
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Total,19610
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,760
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,265
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Total,1040
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,01 To 18 Weeks,415
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,18 To 52 Weeks,130
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Total,550
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,01 To 18 Weeks,610
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,18 To 52 Weeks,195
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Total,815
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Unknown Clock Start,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1460
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,18 To 52 Weeks,425
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Over 52 Weeks,25
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Total,1925
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,01 To 18 Weeks,6810
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,18 To 52 Weeks,1750
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Over 52 Weeks,50
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Total,8630
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,01 To 18 Weeks,5785
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,18 To 52 Weeks,2080
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Over 52 Weeks,65
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Total,7955
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2140
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,18 To 52 Weeks,685
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Over 52 Weeks,35
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Total,2865
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4810
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1230
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Over 52 Weeks,35
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Total,6100
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,01 To 18 Weeks,2510
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,18 To 52 Weeks,700
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Over 52 Weeks,30
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Total,3240
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,01 To 18 Weeks,3850
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,18 To 52 Weeks,1040
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Over 52 Weeks,50
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Total,4955
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,01 To 18 Weeks,1670
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,18 To 52 Weeks,485
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Over 52 Weeks,25
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Total,2190
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,01 To 18 Weeks,905
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,18 To 52 Weeks,260
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Total,1180
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1680
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,390
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Over 52 Weeks,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Total,2105
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Unknown Clock Start,185
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,01 To 18 Weeks,18585
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,18 To 52 Weeks,4565
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Over 52 Weeks,195
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Total,23525
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Unknown Clock Start,305
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,01 To 18 Weeks,21925
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,18 To 52 Weeks,6830
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Over 52 Weeks,270
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Total,29335
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Unknown Clock Start,100
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,01 To 18 Weeks,32255
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,18 To 52 Weeks,9005
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Over 52 Weeks,295
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Total,41665
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Unknown Clock Start,315
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,01 To 18 Weeks,23930
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,18 To 52 Weeks,6870
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Over 52 Weeks,260
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Total,31375
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Unknown Clock Start,270
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,01 To 18 Weeks,25525
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,18 To 52 Weeks,7290
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Over 52 Weeks,300
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Total,33380
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Unknown Clock Start,385
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,01 To 18 Weeks,26940
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,18 To 52 Weeks,7560
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Over 52 Weeks,305
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Total,35190
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Unknown Clock Start,465
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,01 To 18 Weeks,27645
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,18 To 52 Weeks,8150
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Over 52 Weeks,270
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Total,36535
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Unknown Clock Start,305
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,01 To 18 Weeks,30935
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,18 To 52 Weeks,8800
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Over 52 Weeks,285
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Total,40325
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Unknown Clock Start,405
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,01 To 18 Weeks,30940
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,18 To 52 Weeks,8985
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Over 52 Weeks,305
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Total,40635
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,Unknown Clock Start,295
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,01 To 18 Weeks,32945
