Code,Name,Geography,Metric,Category,Waiting Bands,Count
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Unknown Clock Start,250
ENG,ENGLAND,ENGLAND,Age,0-18 Years,01 To 18 Weeks,448445
ENG,ENGLAND,ENGLAND,Age,0-18 Years,18 To 52 Weeks,278850
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Over 52 Weeks,14025
ENG,ENGLAND,ENGLAND,Age,0-18 Years,Total,741565
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Unknown Clock Start,3355
ENG,ENGLAND,ENGLAND,Age,19-64 Years,01 To 18 Weeks,2316250
ENG,ENGLAND,ENGLAND,Age,19-64 Years,18 To 52 Weeks,1556165
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Over 52 Weeks,90265
ENG,ENGLAND,ENGLAND,Age,19-64 Years,Total,3966040
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Unknown Clock Start,2295
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,01 To 18 Weeks,1487120
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,18 To 52 Weeks,843705
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Over 52 Weeks,41785
ENG,ENGLAND,ENGLAND,Age,Over 65 Years,Total,2374905
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Unknown Clock Start,55
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,01 To 18 Weeks,146940
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,18 To 52 Weeks,75755
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Over 52 Weeks,3760
ENG,ENGLAND,ENGLAND,Ethnicity,99: Not known,Total,226510
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Unknown Clock Start,4755
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,01 To 18 Weeks,3012285
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,18 To 52 Weeks,1875630
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Over 52 Weeks,105430
ENG,ENGLAND,ENGLAND,Ethnicity,A: British,Total,4998100
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Unknown Clock Start,50
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,01 To 18 Weeks,26030
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,18 To 52 Weeks,15260
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Over 52 Weeks,725
ENG,ENGLAND,ENGLAND,Ethnicity,B: Irish,Total,42065
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Unknown Clock Start,350
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,01 To 18 Weeks,266265
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,18 To 52 Weeks,170835
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Over 52 Weeks,9355
ENG,ENGLAND,ENGLAND,Ethnicity,C: Any other white background,Total,446805
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,15
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,17670
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,11835
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,600
ENG,ENGLAND,ENGLAND,Ethnicity,D: White and Black Caribbean,Total,30120
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Unknown Clock Start,10
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,01 To 18 Weeks,10075
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,18 To 52 Weeks,6620
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Over 52 Weeks,365
ENG,ENGLAND,ENGLAND,Ethnicity,E: White and Black African,Total,17075
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Unknown Clock Start,10
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,01 To 18 Weeks,14165
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,18 To 52 Weeks,9255
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Over 52 Weeks,475
ENG,ENGLAND,ENGLAND,Ethnicity,F: White and Asian,Total,23905
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Unknown Clock Start,40
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,01 To 18 Weeks,34825
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,18 To 52 Weeks,22740
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Over 52 Weeks,1215
ENG,ENGLAND,ENGLAND,Ethnicity,G: Any other mixed background,Total,58825
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Unknown Clock Start,85
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,01 To 18 Weeks,117215
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,18 To 52 Weeks,79710
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Over 52 Weeks,3625
ENG,ENGLAND,ENGLAND,Ethnicity,H: Indian,Total,200630
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Unknown Clock Start,65
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,01 To 18 Weeks,104770
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,18 To 52 Weeks,69875
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Over 52 Weeks,3080
ENG,ENGLAND,ENGLAND,Ethnicity,J: Pakistani,Total,177790
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Unknown Clock Start,15
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,01 To 18 Weeks,41455
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,18 To 52 Weeks,27630
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Over 52 Weeks,1450
ENG,ENGLAND,ENGLAND,Ethnicity,K: Bangladeshi,Total,70555
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Unknown Clock Start,140
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,01 To 18 Weeks,95230
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,18 To 52 Weeks,62470
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Over 52 Weeks,3115
ENG,ENGLAND,ENGLAND,Ethnicity,L: Any other Asian background,Total,160950
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Unknown Clock Start,30
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,01 To 18 Weeks,51870
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,18 To 52 Weeks,32620
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Over 52 Weeks,1530
ENG,ENGLAND,ENGLAND,Ethnicity,M: Caribbean,Total,86045
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Unknown Clock Start,60
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,01 To 18 Weeks,89350
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,18 To 52 Weeks,56930
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Over 52 Weeks,3100
ENG,ENGLAND,ENGLAND,Ethnicity,N: African,Total,149440
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Unknown Clock Start,55
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,01 To 18 Weeks,40380
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,18 To 52 Weeks,26110
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Over 52 Weeks,1250
ENG,ENGLAND,ENGLAND,Ethnicity,P: Any other Black background,Total,67795
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Unknown Clock Start,20
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,01 To 18 Weeks,17550
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,18 To 52 Weeks,11160
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Over 52 Weeks,535
ENG,ENGLAND,ENGLAND,Ethnicity,R: Chinese,Total,29265
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Unknown Clock Start,60
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,49645
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,30815
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Over 52 Weeks,1525
ENG,ENGLAND,ENGLAND,Ethnicity,S: Any other ethnic group,Total,82045
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Unknown Clock Start,310
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,01 To 18 Weeks,197785
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,18 To 52 Weeks,114205
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Over 52 Weeks,5955
ENG,ENGLAND,ENGLAND,Ethnicity,Z: Not stated,Total,318260
ENG,ENGLAND,ENGLAND,IMD,1,Unknown Clock Start,405
ENG,ENGLAND,ENGLAND,IMD,1,01 To 18 Weeks,419190
ENG,ENGLAND,ENGLAND,IMD,1,18 To 52 Weeks,274255
ENG,ENGLAND,ENGLAND,IMD,1,Over 52 Weeks,14930
ENG,ENGLAND,ENGLAND,IMD,1,Total,708780
ENG,ENGLAND,ENGLAND,IMD,10,Unknown Clock Start,775
ENG,ENGLAND,ENGLAND,IMD,10,01 To 18 Weeks,379045
ENG,ENGLAND,ENGLAND,IMD,10,18 To 52 Weeks,228985
ENG,ENGLAND,ENGLAND,IMD,10,Over 52 Weeks,12430
ENG,ENGLAND,ENGLAND,IMD,10,Total,621240
ENG,ENGLAND,ENGLAND,IMD,2,Unknown Clock Start,420
ENG,ENGLAND,ENGLAND,IMD,2,01 To 18 Weeks,434715
ENG,ENGLAND,ENGLAND,IMD,2,18 To 52 Weeks,277910
ENG,ENGLAND,ENGLAND,IMD,2,Over 52 Weeks,14770
ENG,ENGLAND,ENGLAND,IMD,2,Total,727815
ENG,ENGLAND,ENGLAND,IMD,3,Unknown Clock Start,495
ENG,ENGLAND,ENGLAND,IMD,3,01 To 18 Weeks,435045
ENG,ENGLAND,ENGLAND,IMD,3,18 To 52 Weeks,278145
ENG,ENGLAND,ENGLAND,IMD,3,Over 52 Weeks,15310
ENG,ENGLAND,ENGLAND,IMD,3,Total,728995
ENG,ENGLAND,ENGLAND,IMD,4,Unknown Clock Start,670
ENG,ENGLAND,ENGLAND,IMD,4,01 To 18 Weeks,432505
ENG,ENGLAND,ENGLAND,IMD,4,18 To 52 Weeks,273715
ENG,ENGLAND,ENGLAND,IMD,4,Over 52 Weeks,14990
ENG,ENGLAND,ENGLAND,IMD,4,Total,721885
ENG,ENGLAND,ENGLAND,IMD,5,Unknown Clock Start,650
ENG,ENGLAND,ENGLAND,IMD,5,01 To 18 Weeks,425570
ENG,ENGLAND,ENGLAND,IMD,5,18 To 52 Weeks,267555
ENG,ENGLAND,ENGLAND,IMD,5,Over 52 Weeks,14915
ENG,ENGLAND,ENGLAND,IMD,5,Total,708690
ENG,ENGLAND,ENGLAND,IMD,6,Unknown Clock Start,540
ENG,ENGLAND,ENGLAND,IMD,6,01 To 18 Weeks,428125
ENG,ENGLAND,ENGLAND,IMD,6,18 To 52 Weeks,265820
ENG,ENGLAND,ENGLAND,IMD,6,Over 52 Weeks,14645
ENG,ENGLAND,ENGLAND,IMD,6,Total,709130
ENG,ENGLAND,ENGLAND,IMD,7,Unknown Clock Start,780
ENG,ENGLAND,ENGLAND,IMD,7,01 To 18 Weeks,415345
ENG,ENGLAND,ENGLAND,IMD,7,18 To 52 Weeks,256265
ENG,ENGLAND,ENGLAND,IMD,7,Over 52 Weeks,13860
ENG,ENGLAND,ENGLAND,IMD,7,Total,686250
ENG,ENGLAND,ENGLAND,IMD,8,Unknown Clock Start,650
ENG,ENGLAND,ENGLAND,IMD,8,01 To 18 Weeks,414665
ENG,ENGLAND,ENGLAND,IMD,8,18 To 52 Weeks,254925
ENG,ENGLAND,ENGLAND,IMD,8,Over 52 Weeks,14115
ENG,ENGLAND,ENGLAND,IMD,8,Total,684355
ENG,ENGLAND,ENGLAND,IMD,9,Unknown Clock Start,600
ENG,ENGLAND,ENGLAND,IMD,9,01 To 18 Weeks,403425
ENG,ENGLAND,ENGLAND,IMD,9,18 To 52 Weeks,246235
ENG,ENGLAND,ENGLAND,IMD,9,Over 52 Weeks,13345
ENG,ENGLAND,ENGLAND,IMD,9,Total,663600
ENG,ENGLAND,ENGLAND,Sex,Female,Unknown Clock Start,3575
ENG,ENGLAND,ENGLAND,Sex,Female,01 To 18 Weeks,2250625
ENG,ENGLAND,ENGLAND,Sex,Female,18 To 52 Weeks,1441565
ENG,ENGLAND,ENGLAND,Sex,Female,Over 52 Weeks,79170
ENG,ENGLAND,ENGLAND,Sex,Female,Total,3774935
ENG,ENGLAND,ENGLAND,Sex,Male,Unknown Clock Start,2305
ENG,ENGLAND,ENGLAND,Sex,Male,01 To 18 Weeks,1718385
ENG,ENGLAND,ENGLAND,Sex,Male,18 To 52 Weeks,1053405
ENG,ENGLAND,ENGLAND,Sex,Male,Over 52 Weeks,57120
ENG,ENGLAND,ENGLAND,Sex,Male,Total,2831215
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Unknown Clock Start,15
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,01 To 18 Weeks,3195
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,18 To 52 Weeks,1160
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Over 52 Weeks,30
ENG,ENGLAND,INDEPENDENT SECTOR,Age,0-18 Years,Total,4400
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Unknown Clock Start,1760
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,01 To 18 Weeks,159800
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,18 To 52 Weeks,60770
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Over 52 Weeks,1755
ENG,ENGLAND,INDEPENDENT SECTOR,Age,19-64 Years,Total,224085
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Unknown Clock Start,1050
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,01 To 18 Weeks,136040
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,18 To 52 Weeks,37815
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Over 52 Weeks,785
ENG,ENGLAND,INDEPENDENT SECTOR,Age,Over 65 Years,Total,175695
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,01 To 18 Weeks,3925
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,18 To 52 Weeks,820
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,99: Not known,Total,4760
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Unknown Clock Start,2410
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,01 To 18 Weeks,221570
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,18 To 52 Weeks,74970
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Over 52 Weeks,1865
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,A: British,Total,300815
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Unknown Clock Start,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,01 To 18 Weeks,1640
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,18 To 52 Weeks,475
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Over 52 Weeks,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,B: Irish,Total,2150
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Unknown Clock Start,115
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,01 To 18 Weeks,15965
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,18 To 52 Weeks,5225
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Over 52 Weeks,150
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,C: Any other white background,Total,21455
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,720
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,340
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,D: White and Black Caribbean,Total,1075
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,01 To 18 Weeks,395
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,18 To 52 Weeks,175
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,E: White and Black African,Total,575
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,01 To 18 Weeks,625
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,18 To 52 Weeks,220
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,F: White and Asian,Total,850
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1560
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,18 To 52 Weeks,530
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Over 52 Weeks,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,G: Any other mixed background,Total,2125
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Unknown Clock Start,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,01 To 18 Weeks,6690
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,18 To 52 Weeks,2315
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Over 52 Weeks,80
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,H: Indian,Total,9105
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,01 To 18 Weeks,5935
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,18 To 52 Weeks,2240
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Over 52 Weeks,50
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,J: Pakistani,Total,8230
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2315
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,18 To 52 Weeks,700
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Over 52 Weeks,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,K: Bangladeshi,Total,3035
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4965
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1585
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Over 52 Weeks,35
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,L: Any other Asian background,Total,6600
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,01 To 18 Weeks,2580
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,18 To 52 Weeks,835
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Over 52 Weeks,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,M: Caribbean,Total,3435
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,01 To 18 Weeks,4090
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,18 To 52 Weeks,1300
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Over 52 Weeks,45
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Total,5450
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,01 To 18 Weeks,1860
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,18 To 52 Weeks,580
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Over 52 Weeks,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Total,2470
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,01 To 18 Weeks,955
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,18 To 52 Weeks,300
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Over 52 Weeks,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Total,1270
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1675
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,515
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Total,2215
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Unknown Clock Start,185
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,01 To 18 Weeks,21700
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,18 To 52 Weeks,6675
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Over 52 Weeks,200
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Total,28760
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Unknown Clock Start,290
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,01 To 18 Weeks,22485
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,18 To 52 Weeks,7870
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Over 52 Weeks,170
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Total,30815
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Unknown Clock Start,95
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,01 To 18 Weeks,32710
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,18 To 52 Weeks,10690
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Over 52 Weeks,220
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Total,43710
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Unknown Clock Start,280
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,01 To 18 Weeks,24720
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,18 To 52 Weeks,8235
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Over 52 Weeks,225
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Total,33460
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Unknown Clock Start,255
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,01 To 18 Weeks,26555
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,18 To 52 Weeks,8815
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Over 52 Weeks,280
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Total,35900
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Unknown Clock Start,365
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,01 To 18 Weeks,27995
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,18 To 52 Weeks,9440
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Over 52 Weeks,260
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Total,38060
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Unknown Clock Start,420
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,01 To 18 Weeks,28780
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,18 To 52 Weeks,9800
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Over 52 Weeks,285
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Total,39285
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Unknown Clock Start,260
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,01 To 18 Weeks,31535
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,18 To 52 Weeks,10565
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Over 52 Weeks,275
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Total,42635
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Unknown Clock Start,375
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,01 To 18 Weeks,31675
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,18 To 52 Weeks,10645
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Over 52 Weeks,255
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Total,42950
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,Unknown Clock Start,275
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,01 To 18 Weeks,33685
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,18 To 52 Weeks,10925
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,8,Over 52 Weeks,265
