Code,Name,Geography,Metric,Category,Waiting Bands,Count
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,465
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,360
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,20
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,M: Caribbean,Total,850
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,1080
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,855
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,60
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,N: African,Total,1990
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,470
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,340
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,25
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,P: Any other Black background,Total,830
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,190
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,120
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,10
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,R: Chinese,Total,320
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,775
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,555
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,45
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,1370
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,Z: Not stated,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,3915
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,2665
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,165
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Ethnicity,Z: Not stated,Total,6750
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,1,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,1,01 To 18 Weeks,5125
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,1,18 To 52 Weeks,4320
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,1,Over 52 Weeks,330
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,1,Total,9770
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,10,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,10,01 To 18 Weeks,7800
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,10,18 To 52 Weeks,5860
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,10,Over 52 Weeks,380
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,10,Total,14045
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,2,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,2,01 To 18 Weeks,4040
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,2,18 To 52 Weeks,3105
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,2,Over 52 Weeks,215
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,2,Total,7365
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,3,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,3,01 To 18 Weeks,6575
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,3,18 To 52 Weeks,5070
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,3,Over 52 Weeks,405
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,3,Total,12060
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,4,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,4,01 To 18 Weeks,5370
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,4,18 To 52 Weeks,4125
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,4,Over 52 Weeks,280
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,4,Total,9780
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,5,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,5,01 To 18 Weeks,5335
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,5,18 To 52 Weeks,4190
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,5,Over 52 Weeks,310
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,5,Total,9840
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,6,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,6,01 To 18 Weeks,5730
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,6,18 To 52 Weeks,4420
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,6,Over 52 Weeks,320
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,6,Total,10475
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,7,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,7,01 To 18 Weeks,6985
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,7,18 To 52 Weeks,5545
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,7,Over 52 Weeks,375
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,7,Total,12915
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,8,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,8,01 To 18 Weeks,8500
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,8,18 To 52 Weeks,6445
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,8,Over 52 Weeks,430
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,8,Total,15380
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,9,Unknown Clock Start,*
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,9,01 To 18 Weeks,7745
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,9,18 To 52 Weeks,5890
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,9,Over 52 Weeks,405
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,IMD,9,Total,14040
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Female,Unknown Clock Start,20
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Female,01 To 18 Weeks,36835
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Female,18 To 52 Weeks,29050
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Female,Over 52 Weeks,2055
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Female,Total,67960
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Male,Unknown Clock Start,15
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Male,01 To 18 Weeks,27975
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Male,18 To 52 Weeks,21155
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Male,Over 52 Weeks,1495
QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND ICB",NHS ACUTE,Sex,Male,Total,50640
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,3570
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,4010
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,0-18 Years,Over 52 Weeks,195
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,0-18 Years,Total,7775
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,17080
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,16570
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,19-64 Years,Over 52 Weeks,1575
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,19-64 Years,Total,35225
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,13710
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,10425
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,645
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Age,Over 65 Years,Total,24785
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,3885
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,3195
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,250
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,Total,7330
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,31930
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,25305
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,1960
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,A: British,Total,59195
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,80
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,45
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,Total,130
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,1605
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,1370
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,120
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,Total,3095
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,50
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,40
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,95
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,45
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,40
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,Total,90
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,50
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,40
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,Total,95
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,125
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,115
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Over 52 Weeks,10
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Total,245
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,155
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,130
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,Total,290
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,55
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,45
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,Total,105
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,30
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,25
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Total,60
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,135
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,110
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Over 52 Weeks,10
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Total,255
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,40
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,30
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,Total,75
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,145
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,125
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,15
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,N: African,Total,285
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,45
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,60
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Total,105
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,55
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,45
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,*
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,Total,105
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,65
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,85
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,10
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,160
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,310
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,220
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,15
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,Total,545
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,1,01 To 18 Weeks,3110
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,1,18 To 52 Weeks,2490
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,1,Over 52 Weeks,195
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,1,Total,5800
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,10,01 To 18 Weeks,1945
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,10,18 To 52 Weeks,1635
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,10,Over 52 Weeks,155
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,10,Total,3740
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,2,01 To 18 Weeks,3395
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,2,18 To 52 Weeks,2830
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,2,Over 52 Weeks,205
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,2,Total,6425
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,3,01 To 18 Weeks,4735
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,3,18 To 52 Weeks,3735
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,3,Over 52 Weeks,270
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,3,Total,8740
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,4,01 To 18 Weeks,4810
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,4,18 To 52 Weeks,3635
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,4,Over 52 Weeks,285
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,4,Total,8730
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,5,01 To 18 Weeks,3090
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,5,18 To 52 Weeks,2395
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,5,Over 52 Weeks,190
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,5,Total,5675
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,6,01 To 18 Weeks,4610
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,6,18 To 52 Weeks,3545
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,6,Over 52 Weeks,290
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,6,Total,8440
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,7,01 To 18 Weeks,3920
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,7,18 To 52 Weeks,3115
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,7,Over 52 Weeks,265
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,7,Total,7300
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,8,01 To 18 Weeks,3965
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,8,18 To 52 Weeks,3290
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,8,Over 52 Weeks,245
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,8,Total,7500
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,9,01 To 18 Weeks,3935
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,9,18 To 52 Weeks,3275
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,9,Over 52 Weeks,235
QJM,LINCOLNSHIRE ICB,NHS ACUTE,IMD,9,Total,7445
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Female,01 To 18 Weeks,19115
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Female,18 To 52 Weeks,18005
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Female,Over 52 Weeks,1610
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Female,Total,38730
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Male,01 To 18 Weeks,15215
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Male,18 To 52 Weeks,12960
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Male,Over 52 Weeks,805
QJM,LINCOLNSHIRE ICB,NHS ACUTE,Sex,Male,Total,28975
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,9565
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,9520
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,0-18 Years,Over 52 Weeks,2165
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,0-18 Years,Total,21250
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,44400
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,39485
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,19-64 Years,Over 52 Weeks,8410
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,19-64 Years,Total,92295
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,35215
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,25530
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,5115
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Age,Over 65 Years,Total,65860
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,5390
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,4655
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,1030
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,99: Not known,Total,11075
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,70040
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,57540
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,12080
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,A: British,Total,139655
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,390
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,285
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,70
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,B: Irish,Total,750
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,4525
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,3925
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,765
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,Total,9215
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,300
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,305
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,40
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,645
QH8,MID AND SOUTH ESSEX ICB,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,325
