Code,Name,Geography,Metric,Category,Waiting Bands,Count
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,5,Total,14010
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,6,01 To 18 Weeks,8700
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,6,18 To 52 Weeks,6300
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,6,Over 52 Weeks,390
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,6,Total,15385
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,7,01 To 18 Weeks,8450
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,7,18 To 52 Weeks,6290
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,7,Over 52 Weeks,410
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,7,Total,15150
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,8,01 To 18 Weeks,10485
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,8,18 To 52 Weeks,7760
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,8,Over 52 Weeks,435
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,8,Total,18685
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,9,01 To 18 Weeks,13275
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,9,18 To 52 Weeks,9865
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,9,Over 52 Weeks,675
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,IMD,9,Total,23815
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Female,01 To 18 Weeks,34960
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Female,18 To 52 Weeks,31830
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Female,Over 52 Weeks,2085
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Female,Total,68880
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Male,01 To 18 Weeks,25705
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Male,18 To 52 Weeks,22970
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Male,Over 52 Weeks,1665
QXU,SURREY HEARTLANDS ICB,NHS ACUTE,Sex,Male,Total,50340
QNX,SUSSEX ICB,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,8085
QNX,SUSSEX ICB,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,6625
QNX,SUSSEX ICB,NHS ACUTE,Age,0-18 Years,Over 52 Weeks,650
QNX,SUSSEX ICB,NHS ACUTE,Age,0-18 Years,Total,15360
QNX,SUSSEX ICB,NHS ACUTE,Age,19-64 Years,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,52330
QNX,SUSSEX ICB,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,43110
QNX,SUSSEX ICB,NHS ACUTE,Age,19-64 Years,Over 52 Weeks,3925
QNX,SUSSEX ICB,NHS ACUTE,Age,19-64 Years,Total,99365
QNX,SUSSEX ICB,NHS ACUTE,Age,Over 65 Years,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,41925
QNX,SUSSEX ICB,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,28100
QNX,SUSSEX ICB,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,2565
QNX,SUSSEX ICB,NHS ACUTE,Age,Over 65 Years,Total,72595
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,450
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,230
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,15
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,99: Not known,Total,695
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,A: British,Unknown Clock Start,10
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,80890
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,62840
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,5855
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,A: British,Total,149590
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,580
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,455
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,50
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,B: Irish,Total,1085
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,5260
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,4500
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,495
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,C: Any other white background,Total,10255
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,225
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,160
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,20
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,410
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,210
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,195
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,E: White and Black African,Over 52 Weeks,15
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,E: White and Black African,Total,420
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,320
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,225
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,F: White and Asian,Over 52 Weeks,25
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,F: White and Asian,Total,570
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,670
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,585
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Over 52 Weeks,60
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Total,1315
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,660
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,505
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,H: Indian,Over 52 Weeks,45
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,H: Indian,Total,1205
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,180
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,125
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,J: Pakistani,Over 52 Weeks,*
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,J: Pakistani,Total,315
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,245
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,220
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Over 52 Weeks,25
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Total,490
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,1190
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,855
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Over 52 Weeks,80
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Total,2125
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,195
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,175
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,20
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,M: Caribbean,Total,390
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,545
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,525
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,50
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,N: African,Total,1125
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,305
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,255
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,25
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Total,585
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,230
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,170
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,15
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,R: Chinese,Total,415
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,410
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,320
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,25
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,755
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,Z: Not stated,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,10580
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,8235
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,705
QNX,SUSSEX ICB,NHS ACUTE,Ethnicity,Z: Not stated,Total,19520
QNX,SUSSEX ICB,NHS ACUTE,IMD,1,01 To 18 Weeks,5245
QNX,SUSSEX ICB,NHS ACUTE,IMD,1,18 To 52 Weeks,4180
QNX,SUSSEX ICB,NHS ACUTE,IMD,1,Over 52 Weeks,345
QNX,SUSSEX ICB,NHS ACUTE,IMD,1,Total,9770
QNX,SUSSEX ICB,NHS ACUTE,IMD,10,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,IMD,10,01 To 18 Weeks,9165
QNX,SUSSEX ICB,NHS ACUTE,IMD,10,18 To 52 Weeks,6860
QNX,SUSSEX ICB,NHS ACUTE,IMD,10,Over 52 Weeks,665
QNX,SUSSEX ICB,NHS ACUTE,IMD,10,Total,16690
QNX,SUSSEX ICB,NHS ACUTE,IMD,2,01 To 18 Weeks,6590
QNX,SUSSEX ICB,NHS ACUTE,IMD,2,18 To 52 Weeks,5225
QNX,SUSSEX ICB,NHS ACUTE,IMD,2,Over 52 Weeks,445
QNX,SUSSEX ICB,NHS ACUTE,IMD,2,Total,12260
QNX,SUSSEX ICB,NHS ACUTE,IMD,3,01 To 18 Weeks,8500
QNX,SUSSEX ICB,NHS ACUTE,IMD,3,18 To 52 Weeks,6890
QNX,SUSSEX ICB,NHS ACUTE,IMD,3,Over 52 Weeks,695
QNX,SUSSEX ICB,NHS ACUTE,IMD,3,Total,16085
QNX,SUSSEX ICB,NHS ACUTE,IMD,4,01 To 18 Weeks,8585
QNX,SUSSEX ICB,NHS ACUTE,IMD,4,18 To 52 Weeks,6675
QNX,SUSSEX ICB,NHS ACUTE,IMD,4,Over 52 Weeks,550
QNX,SUSSEX ICB,NHS ACUTE,IMD,4,Total,15805
QNX,SUSSEX ICB,NHS ACUTE,IMD,5,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,IMD,5,01 To 18 Weeks,11855
QNX,SUSSEX ICB,NHS ACUTE,IMD,5,18 To 52 Weeks,9495
QNX,SUSSEX ICB,NHS ACUTE,IMD,5,Over 52 Weeks,910
QNX,SUSSEX ICB,NHS ACUTE,IMD,5,Total,22260
QNX,SUSSEX ICB,NHS ACUTE,IMD,6,01 To 18 Weeks,15145
QNX,SUSSEX ICB,NHS ACUTE,IMD,6,18 To 52 Weeks,11840
QNX,SUSSEX ICB,NHS ACUTE,IMD,6,Over 52 Weeks,1180
QNX,SUSSEX ICB,NHS ACUTE,IMD,6,Total,28165
QNX,SUSSEX ICB,NHS ACUTE,IMD,7,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,IMD,7,01 To 18 Weeks,12240
QNX,SUSSEX ICB,NHS ACUTE,IMD,7,18 To 52 Weeks,9505
QNX,SUSSEX ICB,NHS ACUTE,IMD,7,Over 52 Weeks,920
QNX,SUSSEX ICB,NHS ACUTE,IMD,7,Total,22665
QNX,SUSSEX ICB,NHS ACUTE,IMD,8,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,IMD,8,01 To 18 Weeks,13170
QNX,SUSSEX ICB,NHS ACUTE,IMD,8,18 To 52 Weeks,10170
QNX,SUSSEX ICB,NHS ACUTE,IMD,8,Over 52 Weeks,885
QNX,SUSSEX ICB,NHS ACUTE,IMD,8,Total,24230
QNX,SUSSEX ICB,NHS ACUTE,IMD,9,Unknown Clock Start,*
QNX,SUSSEX ICB,NHS ACUTE,IMD,9,01 To 18 Weeks,10470
QNX,SUSSEX ICB,NHS ACUTE,IMD,9,18 To 52 Weeks,7910
QNX,SUSSEX ICB,NHS ACUTE,IMD,9,Over 52 Weeks,780
QNX,SUSSEX ICB,NHS ACUTE,IMD,9,Total,19160
QNX,SUSSEX ICB,NHS ACUTE,Sex,Female,01 To 18 Weeks,26835
QNX,SUSSEX ICB,NHS ACUTE,Sex,Female,18 To 52 Weeks,18115
QNX,SUSSEX ICB,NHS ACUTE,Sex,Female,Over 52 Weeks,765
QNX,SUSSEX ICB,NHS ACUTE,Sex,Female,Total,45715
QNX,SUSSEX ICB,NHS ACUTE,Sex,Male,01 To 18 Weeks,19250
QNX,SUSSEX ICB,NHS ACUTE,Sex,Male,18 To 52 Weeks,11700
QNX,SUSSEX ICB,NHS ACUTE,Sex,Male,Over 52 Weeks,560
QNX,SUSSEX ICB,NHS ACUTE,Sex,Male,Total,31510
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,18340
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,10435
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,0-18 Years,Over 52 Weeks,630
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,0-18 Years,Total,29405
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,19-64 Years,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,84855
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,46150
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,19-64 Years,Over 52 Weeks,1915
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,19-64 Years,Total,132930
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,47295
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,19715
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,625
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Age,Over 65 Years,Total,67635
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,5490
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,2915
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,160
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,Total,8565
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,108160
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,54120
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,2195
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,Total,164475
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,555
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,230
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,10
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,Total,790
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,6375
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,3285
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,145
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,Total,9805
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,660
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,320
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,15
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,995
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,250
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,145
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,Over 52 Weeks,10
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,Total,405
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,570
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,335
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,Over 52 Weeks,15
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,Total,925
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,995
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,530
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Over 52 Weeks,25
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Total,1550
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,2945
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,1500
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,Over 52 Weeks,55
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,Total,4500
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,13490
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,7400
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,Over 52 Weeks,235
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,Total,21125
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,775
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,405
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Over 52 Weeks,30
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Total,1205
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,2300
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1295
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Over 52 Weeks,60
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Total,3650
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,945
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,415
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,25
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,Total,1390
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,1975
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,1010
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,70
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,Total,3055
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,710
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,355
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,20
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Total,1085
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,435
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,195
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,10
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,Total,635
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1350
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,690
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,40
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,2080
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,2610
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,1170
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,55
QWO,WEST YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,Total,3835
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,1,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,1,01 To 18 Weeks,30955
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,1,18 To 52 Weeks,16375
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,1,Over 52 Weeks,750
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,1,Total,48085
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,10,01 To 18 Weeks,7520
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,10,18 To 52 Weeks,3455
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,10,Over 52 Weeks,170
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,10,Total,11140
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,2,01 To 18 Weeks,20305
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,2,18 To 52 Weeks,10810
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,2,Over 52 Weeks,385
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,2,Total,31500
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,3,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,3,01 To 18 Weeks,15915
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,3,18 To 52 Weeks,8235
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,3,Over 52 Weeks,315
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,3,Total,24465
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,4,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,4,01 To 18 Weeks,10865
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,4,18 To 52 Weeks,5745
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,4,Over 52 Weeks,195
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,4,Total,16810
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,5,01 To 18 Weeks,12840
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,5,18 To 52 Weeks,6440
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,5,Over 52 Weeks,250
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,5,Total,19535
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,6,01 To 18 Weeks,12375
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,6,18 To 52 Weeks,6020
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,6,Over 52 Weeks,255
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,6,Total,18650
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,7,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,7,01 To 18 Weeks,13665
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,7,18 To 52 Weeks,6550
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,7,Over 52 Weeks,295
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,7,Total,20510
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,8,Unknown Clock Start,*
QWO,WEST YORKSHIRE ICB,NHS ACUTE,IMD,8,01 To 18 Weeks,12720
