Code,Name,Geography,Metric,Category,Waiting Bands,Count
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,1700
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Age,Over 65 Years,Total,74220
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,5730
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,3955
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,250
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,99: Not known,Total,9935
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,96390
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,66165
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,4620
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,A: British,Total,167175
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,265
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,150
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,*
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,B: Irish,Total,425
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,4710
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,3495
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,235
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,C: Any other white background,Total,8440
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,100
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,80
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,185
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,120
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,85
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,Over 52 Weeks,*
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,E: White and Black African,Total,210
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,225
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,150
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,Over 52 Weeks,10
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,F: White and Asian,Total,385
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,355
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,265
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Over 52 Weeks,10
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Total,635
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,390
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,260
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,Over 52 Weeks,10
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,H: Indian,Total,660
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,305
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,190
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,Over 52 Weeks,10
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,J: Pakistani,Total,505
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,240
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,200
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Over 52 Weeks,20
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Total,465
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,520
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,350
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Over 52 Weeks,20
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Total,885
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,65
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,60
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,*
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,M: Caribbean,Total,135
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,525
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,390
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,25
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,N: African,Total,940
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,185
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,130
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,20
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Total,335
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,150
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,95
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,*
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,R: Chinese,Total,245
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,620
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,475
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,35
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,1125
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,4865
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,3295
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,230
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Ethnicity,Z: Not stated,Total,8390
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,1,01 To 18 Weeks,17120
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,1,18 To 52 Weeks,12755
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,1,Over 52 Weeks,1085
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,1,Total,30960
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,10,01 To 18 Weeks,14105
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,10,18 To 52 Weeks,8705
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,10,Over 52 Weeks,505
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,10,Total,23320
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,2,01 To 18 Weeks,6610
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,2,18 To 52 Weeks,5045
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,2,Over 52 Weeks,335
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,2,Total,11990
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,3,01 To 18 Weeks,8055
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,3,18 To 52 Weeks,5960
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,3,Over 52 Weeks,440
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,3,Total,14460
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,4,01 To 18 Weeks,9185
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,4,18 To 52 Weeks,6680
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,4,Over 52 Weeks,495
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,4,Total,16360
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,5,01 To 18 Weeks,9355
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,5,18 To 52 Weeks,6685
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,5,Over 52 Weeks,460
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,5,Total,16500
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,6,01 To 18 Weeks,10790
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,6,18 To 52 Weeks,7355
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,6,Over 52 Weeks,485
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,6,Total,18630
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,7,01 To 18 Weeks,13525
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,7,18 To 52 Weeks,8665
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,7,Over 52 Weeks,585
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,7,Total,22775
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,8,01 To 18 Weeks,11245
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,8,18 To 52 Weeks,7360
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,8,Over 52 Weeks,500
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,8,Total,19105
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,9,01 To 18 Weeks,12380
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,9,18 To 52 Weeks,8345
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,9,Over 52 Weeks,500
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,IMD,9,Total,21220
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Female,01 To 18 Weeks,64595
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Female,18 To 52 Weeks,45665
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Female,Over 52 Weeks,3200
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Female,Total,113465
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Male,01 To 18 Weeks,50955
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Male,18 To 52 Weeks,34110
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Male,Over 52 Weeks,2320
QOQ,HUMBER AND NORTH YORKSHIRE ICB,NHS ACUTE,Sex,Male,Total,87380
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,0-18 Years,Unknown Clock Start,20
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,12085
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,5630
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,0-18 Years,Over 52 Weeks,175
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,0-18 Years,Total,17910
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,19-64 Years,Unknown Clock Start,180
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,60410
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,45440
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,19-64 Years,Over 52 Weeks,1960
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,19-64 Years,Total,107985
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,Over 65 Years,Unknown Clock Start,85
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,39605
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,25445
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,1135
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Age,Over 65 Years,Total,66275
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,2900
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,1965
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,75
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,99: Not known,Total,4940
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,A: British,Unknown Clock Start,225
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,87955
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,60455
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,2590
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,A: British,Total,151225
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,B: Irish,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,425
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,260
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,15
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,B: Irish,Total,705
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,C: Any other white background,Unknown Clock Start,15
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,6150
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,3820
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,150
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,C: Any other white background,Total,10130
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,265
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,145
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,420
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,E: White and Black African,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,220
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,150
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,E: White and Black African,Over 52 Weeks,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,E: White and Black African,Total,375
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,270
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,180
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,F: White and Asian,Over 52 Weeks,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,F: White and Asian,Total,455
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,900
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,525
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Over 52 Weeks,25
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,G: Any other mixed background,Total,1450
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,H: Indian,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,1700
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,1165
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,H: Indian,Over 52 Weeks,50
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,H: Indian,Total,2925
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,300
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,225
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,J: Pakistani,Over 52 Weeks,10
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,J: Pakistani,Total,540
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,315
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,240
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Over 52 Weeks,10
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,K: Bangladeshi,Total,565
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,1410
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1015
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Over 52 Weeks,40
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,L: Any other Asian background,Total,2470
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,450
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,260
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,10
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,M: Caribbean,Total,725
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,N: African,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,2010
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,1260
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,50
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,N: African,Total,3330
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,900
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,640
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,25
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,P: Any other Black background,Total,1570
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,245
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,190
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,10
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,R: Chinese,Total,445
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,695
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,510
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,25
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,1230
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,Z: Not stated,Unknown Clock Start,15
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,5325
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,3515
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,170
QKS,KENT AND MEDWAY ICB,NHS ACUTE,Ethnicity,Z: Not stated,Total,9025
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,1,Unknown Clock Start,35
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,1,01 To 18 Weeks,6710
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,1,18 To 52 Weeks,5320
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,1,Over 52 Weeks,230
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,1,Total,12295
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,10,Unknown Clock Start,10
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,10,01 To 18 Weeks,8600
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,10,18 To 52 Weeks,4680
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,10,Over 52 Weeks,120
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,10,Total,13410
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,2,Unknown Clock Start,25
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,2,01 To 18 Weeks,10205
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,2,18 To 52 Weeks,7900
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,2,Over 52 Weeks,385
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,2,Total,18520
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,3,Unknown Clock Start,45
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,3,01 To 18 Weeks,10275
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,3,18 To 52 Weeks,7420
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,3,Over 52 Weeks,315
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,3,Total,18060
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,4,Unknown Clock Start,35
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,4,01 To 18 Weeks,11700
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,4,18 To 52 Weeks,8505
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,4,Over 52 Weeks,405
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,4,Total,20645
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,5,Unknown Clock Start,30
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,5,01 To 18 Weeks,13850
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,5,18 To 52 Weeks,9825
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,5,Over 52 Weeks,440
QKS,KENT AND MEDWAY ICB,NHS ACUTE,IMD,5,Total,24145
